model,filename,src_ip,dst_ip,duration,transfer_kb,bandwidth_mbps
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.13,2.0,640.0,2.61
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.9,1.0,384.0,3.15
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.3,1.0,256.0,2.08
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.13,2.0,1413.12,5.75
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.3,2.0,896.0,3.64
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.17,2.0,512.0,2.1
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.5,1.0,384.0,3.09
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.13,2.0,768.0,3.14
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.9,2.0,640.0,2.61
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.16,1.0,512.0,4.14
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.3,1.0,640.0,5.23
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.3,1.0,512.0,4.14
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.17,2.0,896.0,3.67
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.10,2.0,1146.88,4.72
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.9,1.0,384.0,3.13
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.13,1.0,768.0,6.25
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.13,2.0,1146.88,4.71
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.9,1.0,640.0,5.16
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.10,1.0,384.0,3.12
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.10,2.0,640.0,2.61
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.3,1.0,768.0,6.24
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.17,2.0,640.0,2.61
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.10,1.0,512.0,4.18
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.13,1.0,384.0,3.15
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.3,1.0,384.0,3.15
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.6,1.0,384.0,3.13
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.9,1.0,512.0,4.12
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.3,1.0,768.0,6.21
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.3,2.0,1146.88,4.68
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.15,0.4,334.0,6.87
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.12,1.0,384.0,3.1
FIFO,iperf_server_h20.log,10.0.0.20,10.0.0.13,1.0,384.0,3.12
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.14,0.5,590.0,10.3
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.14,1.0,512.0,4.2
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.11,2.0,896.0,3.67
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.12,1.0,256.0,2.09
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.12,1.0,640.0,5.19
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.12,1.0,384.0,3.09
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.20,2.0,1146.88,4.68
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.14,2.0,1146.88,4.72
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.14,2.0,896.0,3.63
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.19,2.0,1146.88,4.71
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.12,2.0,640.0,2.61
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.20,1.0,768.0,6.25
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.12,1.0,384.0,3.15
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.20,2.0,896.0,3.65
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.18,1.5,640.0,3.57
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.11,1.0,640.0,5.26
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.20,1.0,384.0,3.11
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.9,1.0,384.0,3.12
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.16,1.0,512.0,4.2
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.20,1.0,512.0,4.12
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.19,1.0,384.0,3.15
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.11,2.0,1413.12,5.75
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.13,0.6,512.0,6.57
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.19,2.0,896.0,3.66
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.20,2.0,640.0,2.62
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.14,1.0,640.0,5.19
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.14,2.0,512.0,2.09
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.14,1.0,640.0,5.22
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.18,1.0,768.0,6.26
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.10,1.0,512.0,4.21
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.18,1.0,512.0,4.18
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.12,2.0,512.0,2.1
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.14,2.0,1413.12,5.76
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.19,2.0,640.0,2.61
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.19,1.0,512.0,4.19
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.20,1.0,640.0,5.16
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.14,1.0,512.0,4.2
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.11,2.0,512.0,2.08
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.20,1.0,640.0,5.15
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.20,2.0,1413.12,5.76
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.8,1.0,384.0,3.08
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.12,1.0,768.0,6.29
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.14,2.0,1146.88,4.72
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.20,1.0,256.0,2.09
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.17,0.6,256.0,3.65
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.18,1.0,384.0,3.12
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.12,1.0,640.0,5.26
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.18,1.0,640.0,5.24
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.20,2.0,640.0,2.62
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.20,2.0,896.0,3.65
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.20,1.0,768.0,6.28
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.14,1.0,640.0,5.24
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.14,2.0,896.0,3.64
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.11,1.0,384.0,3.13
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.11,1.0,384.0,3.1
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.19,2.0,768.0,3.13
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.19,1.0,512.0,4.18
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.18,1.0,512.0,4.16
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.14,1.0,640.0,5.23
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.11,2.0,640.0,2.63
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.15,0.6,128.0,1.77
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.19,1.0,512.0,4.19
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.14,1.0,768.0,6.24
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.19,2.0,1146.88,4.68
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.12,2.0,640.0,2.62
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.5,1.0,256.0,2.06
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.14,2.0,1413.12,5.72
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.18,1.0,640.0,5.16
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.12,1.0,384.0,3.13
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.12,2.0,1146.88,4.71
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.14,2.0,512.0,2.08
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.20,1.0,384.0,3.13
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.20,1.0,512.0,4.18
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.2,1.0,384.0,3.09
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.14,2.0,1280.0,5.24
LRU,iperf_server_h1.log,10.0.0.1,10.0.0.11,1.0,512.0,4.17
LRU,iperf_server_h2.log,10.0.0.2,10.0.0.4,1.0,512.0,4.16
LRU,iperf_server_h2.log,10.0.0.2,10.0.0.1,0.6,256.0,3.27
LRU,iperf_server_h2.log,10.0.0.2,10.0.0.5,1.0,512.0,4.12
LRU,iperf_server_h2.log,10.0.0.2,10.0.0.7,1.0,128.0,1.04
LRU,iperf_server_h2.log,10.0.0.2,10.0.0.15,1.0,384.0,3.11
LRU,iperf_server_h2.log,10.0.0.2,10.0.0.3,1.0,384.0,3.2
LRU,iperf_server_h2.log,10.0.0.2,10.0.0.10,1.0,384.0,3.15
LRU,iperf_server_h2.log,10.0.0.2,10.0.0.19,1.0,256.0,2.09
LRU,iperf_server_h2.log,10.0.0.2,10.0.0.17,1.0,384.0,3.09
LRU,iperf_server_h2.log,10.0.0.2,10.0.0.11,1.0,384.0,3.13
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.11,0.5,462.0,7.88
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.18,1.0,512.0,4.19
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.18,1.0,384.0,3.12
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.18,2.0,1413.12,5.74
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.18,1.0,384.0,3.15
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.5,0.5,206.0,3.4
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.16,2.0,1280.0,5.2
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.18,2.0,640.0,2.61
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.1,0.5,718.0,12.3
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.16,1.0,512.0,4.15
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.18,2.0,640.0,2.62
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.20,2.0,1413.12,5.75
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.1,1.0,384.0,3.11
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.16,1.0,768.0,6.19
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.20,1.0,768.0,6.19
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.18,1.0,512.0,4.14
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.20,1.0,512.0,4.13
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.12,1.0,384.0,3.13
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.1,2.0,1280.0,5.2
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.1,2.0,1024.0,4.16
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.7,1.0,768.0,6.21
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.13,0.6,384.0,4.95
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.1,2.0,1024.0,4.17
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.7,1.0,768.0,6.24
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.16,2.0,896.0,3.65
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.20,1.0,512.0,4.19
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.1,2.0,1280.0,5.22
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.18,2.0,640.0,2.61
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.20,1.0,512.0,4.19
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.20,2.0,896.0,3.64
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.1,2.0,512.0,2.1
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.18,1.0,384.0,3.11
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.16,2.0,1146.88,4.71
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.7,2.0,640.0,2.61
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.9,0.6,256.0,3.34
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.18,2.0,768.0,3.12
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.10,0.6,128.0,1.64
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.16,1.0,512.0,4.2
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.1,1.0,384.0,3.13
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.1,2.0,1413.12,5.74
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.6,1.0,512.0,4.17
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.18,1.0,384.0,3.09
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.20,1.0,768.0,6.23
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.7,1.0,512.0,4.14
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.1,1.0,384.0,3.15
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.7,1.0,718.0,5.81
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.7,1.0,512.0,4.19
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.7,2.0,896.0,3.66
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.4,0.6,256.0,3.56
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.17,1.0,128.0,1.04
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.16,2.0,1146.88,4.71
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.18,2.0,640.0,2.6
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.19,1.0,384.0,3.14
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.12,1.6,605.0,3.03
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.16,1.0,640.0,5.18
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.16,1.0,768.0,6.22
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.7,2.0,640.0,2.62
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.1,2.0,640.0,2.61
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.1,1.0,640.0,5.2
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.18,1.0,512.0,4.14
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.7,1.0,512.0,4.17
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.12,1.0,640.0,5.21
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.7,1.0,384.0,3.12
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.20,1.0,640.0,5.16
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.1,2.0,1413.12,5.73
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.16,1.0,768.0,6.18
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.12,2.0,1146.88,4.69
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.7,1.0,512.0,4.21
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.16,1.0,512.0,4.19
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.1,1.0,768.0,6.19
LRU,iperf_server_h3.log,10.0.0.3,10.0.0.18,1.0,640.0,5.23
LRU,iperf_server_h4.log,10.0.0.4,10.0.0.6,1.0,512.0,4.16
LRU,iperf_server_h4.log,10.0.0.4,10.0.0.6,2.0,640.0,2.62
LRU,iperf_server_h4.log,10.0.0.4,10.0.0.6,1.0,640.0,5.24
LRU,iperf_server_h4.log,10.0.0.4,10.0.0.9,1.0,640.0,5.17
LRU,iperf_server_h4.log,10.0.0.4,10.0.0.7,1.5,640.0,3.6
LRU,iperf_server_h4.log,10.0.0.4,10.0.0.9,2.0,1024.0,4.18
LRU,iperf_server_h4.log,10.0.0.4,10.0.0.9,1.0,768.0,6.24
LRU,iperf_server_h4.log,10.0.0.4,10.0.0.6,2.0,640.0,2.6
LRU,iperf_server_h4.log,10.0.0.4,10.0.0.7,1.0,512.0,4.19
LRU,iperf_server_h4.log,10.0.0.4,10.0.0.2,2.0,1280.0,5.24
LRU,iperf_server_h4.log,10.0.0.4,10.0.0.9,1.0,512.0,4.15
LRU,iperf_server_h4.log,10.0.0.4,10.0.0.7,2.0,1280.0,5.2
LRU,iperf_server_h4.log,10.0.0.4,10.0.0.6,1.0,512.0,4.19
LRU,iperf_server_h4.log,10.0.0.4,10.0.0.9,1.0,768.0,6.24
LRU,iperf_server_h4.log,10.0.0.4,10.0.0.6,2.0,896.0,3.66
LRU,iperf_server_h4.log,10.0.0.4,10.0.0.7,2.0,1146.88,4.69
LRU,iperf_server_h4.log,10.0.0.4,10.0.0.9,2.0,1413.12,5.73
LRU,iperf_server_h4.log,10.0.0.4,10.0.0.17,1.0,256.0,2.11
LRU,iperf_server_h4.log,10.0.0.4,10.0.0.16,0.6,384.0,5.46
LRU,iperf_server_h4.log,10.0.0.4,10.0.0.2,2.0,896.0,3.67
LRU,iperf_server_h4.log,10.0.0.4,10.0.0.2,2.0,1280.0,5.24
LRU,iperf_server_h4.log,10.0.0.4,10.0.0.2,1.0,384.0,3.14
LRU,iperf_server_h4.log,10.0.0.4,10.0.0.8,1.0,384.0,3.11
LRU,iperf_server_h4.log,10.0.0.4,10.0.0.2,1.0,640.0,5.23
LRU,iperf_server_h4.log,10.0.0.4,10.0.0.1,1.0,384.0,3.12
LRU,iperf_server_h4.log,10.0.0.4,10.0.0.6,2.0,896.0,3.65
LRU,iperf_server_h4.log,10.0.0.4,10.0.0.9,1.0,640.0,5.23
LRU,iperf_server_h4.log,10.0.0.4,10.0.0.12,0.6,384.0,4.92
LRU,iperf_server_h4.log,10.0.0.4,10.0.0.7,2.0,768.0,3.12
LRU,iperf_server_h4.log,10.0.0.4,10.0.0.2,1.0,640.0,5.21
LRU,iperf_server_h4.log,10.0.0.4,10.0.0.5,0.6,384.0,4.92
LRU,iperf_server_h4.log,10.0.0.4,10.0.0.11,0.6,384.0,4.9
LRU,iperf_server_h4.log,10.0.0.4,10.0.0.2,1.0,384.0,3.09
LRU,iperf_server_h4.log,10.0.0.4,10.0.0.6,2.0,896.0,3.67
LRU,iperf_server_h4.log,10.0.0.4,10.0.0.7,2.0,1280.0,5.24
LRU,iperf_server_h4.log,10.0.0.4,10.0.0.14,1.0,384.0,3.09
LRU,iperf_server_h4.log,10.0.0.4,10.0.0.9,1.0,384.0,3.15
LRU,iperf_server_h4.log,10.0.0.4,10.0.0.2,2.0,640.0,2.61
LRU,iperf_server_h4.log,10.0.0.4,10.0.0.9,2.0,768.0,3.15
LRU,iperf_server_h4.log,10.0.0.4,10.0.0.15,1.0,384.0,3.11
LRU,iperf_server_h4.log,10.0.0.4,10.0.0.7,2.0,1024.0,4.17
LRU,iperf_server_h5.log,10.0.0.5,10.0.0.15,2.0,1413.12,5.71
LRU,iperf_server_h5.log,10.0.0.5,10.0.0.15,1.0,384.0,3.19
LRU,iperf_server_h5.log,10.0.0.5,10.0.0.18,1.0,256.0,2.07
LRU,iperf_server_h5.log,10.0.0.5,10.0.0.15,2.0,640.0,2.6
LRU,iperf_server_h5.log,10.0.0.5,10.0.0.17,0.6,256.0,3.23
LRU,iperf_server_h5.log,10.0.0.5,10.0.0.1,1.0,256.0,2.09
LRU,iperf_server_h5.log,10.0.0.5,10.0.0.15,2.0,896.0,3.67
LRU,iperf_server_h5.log,10.0.0.5,10.0.0.15,2.0,1413.12,5.76
LRU,iperf_server_h5.log,10.0.0.5,10.0.0.16,0.7,512.0,6.41
LRU,iperf_server_h5.log,10.0.0.5,10.0.0.14,0.6,384.0,4.86
LRU,iperf_server_h5.log,10.0.0.5,10.0.0.12,1.0,384.0,3.14
LRU,iperf_server_h5.log,10.0.0.5,10.0.0.15,2.0,1413.12,5.73
LRU,iperf_server_h5.log,10.0.0.5,10.0.0.15,2.0,640.0,2.62
LRU,iperf_server_h5.log,10.0.0.5,10.0.0.15,2.0,1146.88,4.71
LRU,iperf_server_h5.log,10.0.0.5,10.0.0.7,1.0,256.0,2.09
LRU,iperf_server_h5.log,10.0.0.5,10.0.0.4,1.0,384.0,3.09
LRU,iperf_server_h5.log,10.0.0.5,10.0.0.3,1.0,512.0,4.21
LRU,iperf_server_h5.log,10.0.0.5,10.0.0.9,0.6,128.0,1.63
LRU,iperf_server_h6.log,10.0.0.6,10.0.0.19,1.0,512.0,4.16
LRU,iperf_server_h6.log,10.0.0.6,10.0.0.14,2.0,896.0,3.67
LRU,iperf_server_h6.log,10.0.0.6,10.0.0.19,2.0,1024.0,4.17
LRU,iperf_server_h6.log,10.0.0.6,10.0.0.14,2.0,896.0,3.67
LRU,iperf_server_h6.log,10.0.0.6,10.0.0.19,2.0,896.0,3.65
LRU,iperf_server_h6.log,10.0.0.6,10.0.0.3,1.0,256.0,2.06
LRU,iperf_server_h6.log,10.0.0.6,10.0.0.14,1.0,640.0,5.19
LRU,iperf_server_h6.log,10.0.0.6,10.0.0.20,0.7,512.0,6.43
LRU,iperf_server_h6.log,10.0.0.6,10.0.0.14,1.0,384.0,3.11
LRU,iperf_server_h6.log,10.0.0.6,10.0.0.16,0.7,384.0,4.82
LRU,iperf_server_h6.log,10.0.0.6,10.0.0.1,1.6,512.0,2.56
LRU,iperf_server_h6.log,10.0.0.6,10.0.0.1,1.0,512.0,4.19
LRU,iperf_server_h6.log,10.0.0.6,10.0.0.1,2.0,1024.0,4.2
LRU,iperf_server_h6.log,10.0.0.6,10.0.0.7,1.0,256.0,2.09
LRU,iperf_server_h6.log,10.0.0.6,10.0.0.2,0.6,384.0,4.91
LRU,iperf_server_h6.log,10.0.0.6,10.0.0.1,1.0,640.0,5.16
LRU,iperf_server_h6.log,10.0.0.6,10.0.0.19,1.0,384.0,3.11
LRU,iperf_server_h6.log,10.0.0.6,10.0.0.12,0.6,384.0,4.94
LRU,iperf_server_h6.log,10.0.0.6,10.0.0.14,1.0,256.0,2.09
LRU,iperf_server_h6.log,10.0.0.6,10.0.0.1,1.0,384.0,3.13
LRU,iperf_server_h6.log,10.0.0.6,10.0.0.1,2.0,640.0,2.62
LRU,iperf_server_h6.log,10.0.0.6,10.0.0.14,2.0,1280.0,5.2
LRU,iperf_server_h6.log,10.0.0.6,10.0.0.14,1.0,768.0,6.27
LRU,iperf_server_h6.log,10.0.0.6,10.0.0.1,2.0,1146.88,4.7
LRU,iperf_server_h6.log,10.0.0.6,10.0.0.14,2.0,512.0,2.09
LRU,iperf_server_h6.log,10.0.0.6,10.0.0.1,2.0,896.0,3.64
LRU,iperf_server_h6.log,10.0.0.6,10.0.0.8,1.0,512.0,4.16
LRU,iperf_server_h6.log,10.0.0.6,10.0.0.1,1.0,640.0,5.22
LRU,iperf_server_h6.log,10.0.0.6,10.0.0.14,1.0,768.0,6.3
LRU,iperf_server_h6.log,10.0.0.6,10.0.0.14,2.0,1146.88,4.72
LRU,iperf_server_h6.log,10.0.0.6,10.0.0.19,2.0,768.0,3.12
LRU,iperf_server_h6.log,10.0.0.6,10.0.0.11,1.0,384.0,3.11
LRU,iperf_server_h6.log,10.0.0.6,10.0.0.1,1.0,384.0,3.12
LRU,iperf_server_h6.log,10.0.0.6,10.0.0.14,2.0,1146.88,4.71
LRU,iperf_server_h6.log,10.0.0.6,10.0.0.13,1.0,512.0,4.14
LRU,iperf_server_h6.log,10.0.0.6,10.0.0.1,1.0,512.0,4.12
LRU,iperf_server_h6.log,10.0.0.6,10.0.0.19,1.0,384.0,3.11
LRU,iperf_server_h6.log,10.0.0.6,10.0.0.1,2.0,640.0,2.6
LRU,iperf_server_h7.log,10.0.0.7,10.0.0.17,1.4,1413.12,8.23
LRU,iperf_server_h7.log,10.0.0.7,10.0.0.6,1.0,640.0,5.26
LRU,iperf_server_h7.log,10.0.0.7,10.0.0.17,1.0,512.0,4.19
LRU,iperf_server_h7.log,10.0.0.7,10.0.0.5,1.0,512.0,4.19
LRU,iperf_server_h7.log,10.0.0.7,10.0.0.17,2.0,1024.0,4.18
LRU,iperf_server_h7.log,10.0.0.7,10.0.0.3,2.0,512.0,2.1
LRU,iperf_server_h7.log,10.0.0.7,10.0.0.17,1.0,768.0,6.25
LRU,iperf_server_h7.log,10.0.0.7,10.0.0.18,0.4,462.0,8.99
LRU,iperf_server_h7.log,10.0.0.7,10.0.0.18,1.0,512.0,4.2
LRU,iperf_server_h7.log,10.0.0.7,10.0.0.13,2.0,1413.12,5.73
LRU,iperf_server_h7.log,10.0.0.7,10.0.0.8,0.4,462.0,8.94
LRU,iperf_server_h7.log,10.0.0.7,10.0.0.14,2.0,1024.0,4.2
LRU,iperf_server_h7.log,10.0.0.7,10.0.0.1,1.0,256.0,2.1
LRU,iperf_server_h7.log,10.0.0.7,10.0.0.8,2.0,896.0,3.65
LRU,iperf_server_h7.log,10.0.0.7,10.0.0.18,1.0,384.0,3.16
LRU,iperf_server_h7.log,10.0.0.7,10.0.0.9,1.0,512.0,4.16
LRU,iperf_server_h7.log,10.0.0.7,10.0.0.14,1.0,384.0,3.07
LRU,iperf_server_h7.log,10.0.0.7,10.0.0.18,1.0,384.0,3.13
LRU,iperf_server_h7.log,10.0.0.7,10.0.0.8,1.0,512.0,4.16
LRU,iperf_server_h7.log,10.0.0.7,10.0.0.8,1.0,640.0,5.27
LRU,iperf_server_h7.log,10.0.0.7,10.0.0.6,2.0,1146.88,4.72
LRU,iperf_server_h7.log,10.0.0.7,10.0.0.8,1.0,512.0,4.15
LRU,iperf_server_h7.log,10.0.0.7,10.0.0.13,1.0,512.0,4.17
LRU,iperf_server_h7.log,10.0.0.7,10.0.0.13,1.0,640.0,5.17
LRU,iperf_server_h7.log,10.0.0.7,10.0.0.18,1.0,512.0,4.19
LRU,iperf_server_h7.log,10.0.0.7,10.0.0.18,2.0,1146.88,4.68
LRU,iperf_server_h7.log,10.0.0.7,10.0.0.14,1.0,384.0,3.13
LRU,iperf_server_h7.log,10.0.0.7,10.0.0.14,1.0,512.0,4.19
LRU,iperf_server_h7.log,10.0.0.7,10.0.0.13,2.0,1413.12,5.73
LRU,iperf_server_h7.log,10.0.0.7,10.0.0.20,0.6,256.0,3.44
LRU,iperf_server_h7.log,10.0.0.7,10.0.0.14,2.0,1413.12,5.75
LRU,iperf_server_h7.log,10.0.0.7,10.0.0.6,2.0,1146.88,4.67
LRU,iperf_server_h7.log,10.0.0.7,10.0.0.14,2.0,640.0,2.61
LRU,iperf_server_h7.log,10.0.0.7,10.0.0.14,1.0,384.0,3.14
LRU,iperf_server_h7.log,10.0.0.7,10.0.0.19,1.0,384.0,3.1
LRU,iperf_server_h7.log,10.0.0.7,10.0.0.18,1.0,512.0,4.19
